query_date,record_date,updated_timestamp,timestamp,valid_period_start,valid_period_end,valid_period_text,general_forecast_code,general_forecast_text,temperature_low_c,temperature_high_c,relative_humidity_low_pct,relative_humidity_high_pct,wind_speed_low,wind_speed_high,wind_direction,period_count,period_1_start,period_1_end,period_1_text,period_1_west_forecast_code,period_1_west_forecast_text,period_1_east_forecast_code,period_1_east_forecast_text,period_1_central_forecast_code,period_1_central_forecast_text,period_1_north_forecast_code,period_1_north_forecast_text,period_1_south_forecast_code,period_1_south_forecast_text,period_2_start,period_2_end,period_2_text,period_2_west_forecast_code,period_2_west_forecast_text,period_2_east_forecast_code,period_2_east_forecast_text,period_2_central_forecast_code,period_2_central_forecast_text,period_2_north_forecast_code,period_2_north_forecast_text,period_2_south_forecast_code,period_2_south_forecast_text,period_3_start,period_3_end,period_3_text,period_3_west_forecast_code,period_3_west_forecast_text,period_3_east_forecast_code,period_3_east_forecast_text,period_3_central_forecast_code,period_3_central_forecast_text,period_3_north_forecast_code,period_3_north_forecast_text,period_3_south_forecast_code,period_3_south_forecast_text,period_4_start,period_4_end,period_4_text,period_4_west_forecast_code,period_4_west_forecast_text,period_4_east_forecast_code,period_4_east_forecast_text,period_4_central_forecast_code,period_4_central_forecast_text,period_4_north_forecast_code,period_4_north_forecast_text,period_4_south_forecast_code,period_4_south_forecast_text,temperature_unit,relative_humidity_unit,weather_source,weather_source_url
2019-06-13,2019-06-13,2019-06-13T23:36:17+08:00,2019-06-13T23:13:00+08:00,2019-06-14T00:00:00+08:00,2019-06-14T00:00:00+08:00,12 AM 14 Jun - 12 AM 14 Jun,TL,Thundery Showers,25.0,32.0,65.0,95.0,15.0,25.0,SSE,1,2019-06-14T18:00:00+08:00,2019-06-15T00:00:00+08:00,6 pm to Midnight 14 Jun,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-14,2019-06-14,2019-06-14T04:51:14+08:00,2019-06-14T04:33:00+08:00,2019-06-14T00:00:00+08:00,2019-06-15T00:00:00+08:00,12 AM 14 Jun - 12 AM 15 Jun,TL,Thundery Showers,25.0,32.0,65.0,95.0,15.0,25.0,SSE,1,2019-06-14T18:00:00+08:00,2019-06-15T00:00:00+08:00,6 pm to Midnight 14 Jun,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-14,2019-06-14,2019-06-14T05:36:15+08:00,2019-06-14T05:17:00+08:00,2019-06-14T00:00:00+08:00,2019-06-15T00:00:00+08:00,12 AM 14 Jun - 12 AM 15 Jun,TL,Thundery Showers,25.0,32.0,65.0,95.0,15.0,25.0,SSE,1,2019-06-14T18:00:00+08:00,2019-06-15T00:00:00+08:00,6 pm to Midnight 14 Jun,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-14,2019-06-14,2019-06-14T06:06:16+08:00,2019-06-14T05:39:00+08:00,2019-06-14T06:00:00+08:00,2019-06-15T06:00:00+08:00,6 AM 14 Jun - 6 AM 15 Jun,TL,Thundery Showers,25.0,32.0,65.0,95.0,15.0,25.0,SSE,1,2019-06-14T18:00:00+08:00,2019-06-15T06:00:00+08:00,6 pm 14 Jun to 6 am 15 Jun,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-14,2019-06-14,2019-06-14T10:21:16+08:00,2019-06-14T10:05:00+08:00,2019-06-14T06:00:00+08:00,2019-06-15T06:00:00+08:00,6 AM 14 Jun - 6 AM 15 Jun,TL,Thundery Showers,25.0,33.0,65.0,95.0,15.0,25.0,SSE,1,2019-06-14T18:00:00+08:00,2019-06-15T06:00:00+08:00,6 pm 14 Jun to 6 am 15 Jun,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-14,2019-06-14,2019-06-14T12:06:14+08:00,2019-06-14T11:39:00+08:00,2019-06-14T12:00:00+08:00,2019-06-15T12:00:00+08:00,12 PM 14 Jun - 12 PM 15 Jun,TL,Thundery Showers,25.0,33.0,65.0,95.0,15.0,25.0,SSE,1,2019-06-15T06:00:00+08:00,2019-06-15T12:00:00+08:00,6 am to Midday 15 Jun,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-14,2019-06-14,2019-06-14T17:51:16+08:00,2019-06-14T17:37:00+08:00,2019-06-14T18:00:00+08:00,2019-06-15T18:00:00+08:00,6 PM 14 Jun - 6 PM 15 Jun,TL,Thundery Showers,25.0,34.0,60.0,95.0,15.0,25.0,S,1,2019-06-15T12:00:00+08:00,2019-06-15T18:00:00+08:00,Midday to 6 pm 15 Jun,TL,Thundery Showers,TL,Thundery Showers,PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-15,2019-06-15,2019-06-15T08:36:15+08:00,2019-06-15T02:08:00+08:00,2019-06-15T00:00:00+08:00,2019-06-16T00:00:00+08:00,12 AM 15 Jun - 12 AM 16 Jun,TL,Thundery Showers,25.0,34.0,60.0,95.0,15.0,25.0,S,1,2019-06-15T18:00:00+08:00,2019-06-16T00:00:00+08:00,6 pm to Midnight 15 Jun,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-15,2019-06-15,2019-06-15T10:21:15+08:00,2019-06-15T10:15:00+08:00,2019-06-15T06:00:00+08:00,2019-06-16T06:00:00+08:00,6 AM 15 Jun - 6 AM 16 Jun,TL,Thundery Showers,25.0,34.0,60.0,95.0,15.0,25.0,S,1,2019-06-15T18:00:00+08:00,2019-06-16T06:00:00+08:00,6 pm 15 Jun to 6 am 16 Jun,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-15,2019-06-15,2019-06-15T10:36:14+08:00,2019-06-15T10:19:00+08:00,2019-06-15T06:00:00+08:00,2019-06-16T06:00:00+08:00,6 AM 15 Jun - 6 AM 16 Jun,TL,Thundery Showers,25.0,34.0,60.0,95.0,15.0,25.0,S,1,2019-06-15T18:00:00+08:00,2019-06-16T06:00:00+08:00,6 pm 15 Jun to 6 am 16 Jun,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-15,2019-06-15,2019-06-15T11:51:15+08:00,2019-06-15T11:40:00+08:00,2019-06-15T12:00:00+08:00,2019-06-16T12:00:00+08:00,12 PM 15 Jun - 12 PM 16 Jun,SH,Showers,25.0,33.0,60.0,95.0,15.0,25.0,S,1,2019-06-16T06:00:00+08:00,2019-06-16T12:00:00+08:00,6 am to Midday 16 Jun,PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-15,2019-06-15,2019-06-15T14:06:15+08:00,2019-06-15T13:54:00+08:00,2019-06-15T12:00:00+08:00,2019-06-16T12:00:00+08:00,12 PM 15 Jun - 12 PM 16 Jun,PC,Partly Cloudy (Day),25.0,33.0,60.0,95.0,15.0,25.0,S,1,2019-06-16T06:00:00+08:00,2019-06-16T12:00:00+08:00,6 am to Midday 16 Jun,PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-15,2019-06-15,2019-06-15T17:51:16+08:00,2019-06-15T17:41:00+08:00,2019-06-15T18:00:00+08:00,2019-06-16T18:00:00+08:00,6 PM 15 Jun - 6 PM 16 Jun,TL,Thundery Showers,25.0,33.0,60.0,95.0,15.0,25.0,S,1,2019-06-16T12:00:00+08:00,2019-06-16T18:00:00+08:00,Midday to 6 pm 16 Jun,PC,Partly Cloudy (Day),TL,Thundery Showers,PC,Partly Cloudy (Day),TL,Thundery Showers,PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-15,2019-06-15,2019-06-15T22:06:16+08:00,2019-06-15T21:54:00+08:00,2019-06-15T18:00:00+08:00,2019-06-16T18:00:00+08:00,6 PM 15 Jun - 6 PM 16 Jun,TL,Thundery Showers,25.0,34.0,60.0,95.0,15.0,25.0,SSW,1,2019-06-16T12:00:00+08:00,2019-06-16T18:00:00+08:00,Midday to 6 pm 16 Jun,PC,Partly Cloudy (Day),TL,Thundery Showers,PC,Partly Cloudy (Day),TL,Thundery Showers,PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-15,2019-06-15,2019-06-15T23:36:15+08:00,2019-06-15T23:19:00+08:00,2019-06-16T00:00:00+08:00,2019-06-16T00:00:00+08:00,12 AM 16 Jun - 12 AM 16 Jun,TL,Thundery Showers,25.0,34.0,60.0,95.0,15.0,25.0,SSW,1,2019-06-16T18:00:00+08:00,2019-06-17T00:00:00+08:00,6 pm to Midnight 16 Jun,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-16,2019-06-16,2019-06-16T05:51:16+08:00,2019-06-16T05:31:00+08:00,2019-06-16T06:00:00+08:00,2019-06-17T06:00:00+08:00,6 AM 16 Jun - 6 AM 17 Jun,TL,Thundery Showers,25.0,34.0,60.0,95.0,15.0,25.0,SSW,1,2019-06-16T18:00:00+08:00,2019-06-17T06:00:00+08:00,6 pm 16 Jun to 6 am 17 Jun,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-16,2019-06-16,2019-06-16T12:06:19+08:00,2019-06-16T11:55:00+08:00,2019-06-16T12:00:00+08:00,2019-06-17T12:00:00+08:00,12 PM 16 Jun - 12 PM 17 Jun,PC,Partly Cloudy (Day),25.0,35.0,60.0,95.0,15.0,25.0,SSW,1,2019-06-17T06:00:00+08:00,2019-06-17T12:00:00+08:00,6 am to Midday 17 Jun,PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-16,2019-06-16,2019-06-16T17:51:14+08:00,2019-06-16T17:31:00+08:00,2019-06-16T18:00:00+08:00,2019-06-17T18:00:00+08:00,6 PM 16 Jun - 6 PM 17 Jun,TL,Thundery Showers,25.0,34.0,60.0,95.0,15.0,25.0,SSE,1,2019-06-17T12:00:00+08:00,2019-06-17T18:00:00+08:00,Midday to 6 pm 17 Jun,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-16,2019-06-16,2019-06-16T23:21:15+08:00,2019-06-16T23:05:00+08:00,2019-06-17T00:00:00+08:00,2019-06-17T00:00:00+08:00,12 AM 17 Jun - 12 AM 17 Jun,TL,Thundery Showers,25.0,34.0,60.0,95.0,15.0,25.0,SSE,1,2019-06-17T18:00:00+08:00,2019-06-18T00:00:00+08:00,6 pm to Midnight 17 Jun,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-17,2019-06-17,2019-06-17T05:51:15+08:00,2019-06-17T05:32:00+08:00,2019-06-17T06:00:00+08:00,2019-06-18T06:00:00+08:00,6 AM 17 Jun - 6 AM 18 Jun,TL,Thundery Showers,25.0,34.0,60.0,95.0,15.0,25.0,SSE,1,2019-06-17T18:00:00+08:00,2019-06-18T06:00:00+08:00,6 pm 17 Jun to 6 am 18 Jun,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-17,2019-06-17,2019-06-17T08:36:15+08:00,2019-06-17T08:23:00+08:00,2019-06-17T06:00:00+08:00,2019-06-18T06:00:00+08:00,6 AM 17 Jun - 6 AM 18 Jun,TL,Thundery Showers,25.0,34.0,60.0,95.0,15.0,25.0,SSE,1,2019-06-17T18:00:00+08:00,2019-06-18T06:00:00+08:00,6 pm 17 Jun to 6 am 18 Jun,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-17,2019-06-17,2019-06-17T08:51:15+08:00,2019-06-17T08:33:00+08:00,2019-06-17T06:00:00+08:00,2019-06-18T06:00:00+08:00,6 AM 17 Jun - 6 AM 18 Jun,TL,Thundery Showers,25.0,33.0,60.0,95.0,15.0,25.0,SSE,1,2019-06-17T18:00:00+08:00,2019-06-18T06:00:00+08:00,6 pm 17 Jun to 6 am 18 Jun,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-17,2019-06-17,2019-06-17T11:06:16+08:00,2019-06-17T10:54:00+08:00,2019-06-17T06:00:00+08:00,2019-06-18T06:00:00+08:00,6 AM 17 Jun - 6 AM 18 Jun,CL,Cloudy,25.0,33.0,60.0,95.0,15.0,25.0,SSE,1,2019-06-17T18:00:00+08:00,2019-06-18T06:00:00+08:00,6 pm 17 Jun to 6 am 18 Jun,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-17,2019-06-17,2019-06-17T11:51:14+08:00,2019-06-17T11:40:00+08:00,2019-06-17T12:00:00+08:00,2019-06-18T12:00:00+08:00,12 PM 17 Jun - 12 PM 18 Jun,CL,Cloudy,25.0,33.0,60.0,95.0,15.0,25.0,SSE,1,2019-06-18T06:00:00+08:00,2019-06-18T12:00:00+08:00,6 am to Midday 18 Jun,PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-17,2019-06-17,2019-06-17T16:51:15+08:00,2019-06-17T16:33:00+08:00,2019-06-17T12:00:00+08:00,2019-06-18T12:00:00+08:00,12 PM 17 Jun - 12 PM 18 Jun,TL,Thundery Showers,25.0,33.0,60.0,95.0,15.0,25.0,SSE,1,2019-06-18T06:00:00+08:00,2019-06-18T12:00:00+08:00,6 am to Midday 18 Jun,PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-17,2019-06-17,2019-06-17T18:06:15+08:00,2019-06-17T17:50:00+08:00,2019-06-17T18:00:00+08:00,2019-06-18T18:00:00+08:00,6 PM 17 Jun - 6 PM 18 Jun,TL,Thundery Showers,25.0,33.0,60.0,95.0,10.0,25.0,SSE,1,2019-06-18T12:00:00+08:00,2019-06-18T18:00:00+08:00,Midday to 6 pm 18 Jun,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-17,2019-06-17,2019-06-17T19:36:15+08:00,2019-06-17T19:22:00+08:00,2019-06-17T18:00:00+08:00,2019-06-18T18:00:00+08:00,6 PM 17 Jun - 6 PM 18 Jun,TL,Thundery Showers,25.0,33.0,60.0,95.0,10.0,25.0,SSE,1,2019-06-18T12:00:00+08:00,2019-06-18T18:00:00+08:00,Midday to 6 pm 18 Jun,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-17,2019-06-17,2019-06-17T21:36:15+08:00,2019-06-17T21:17:00+08:00,2019-06-17T18:00:00+08:00,2019-06-18T18:00:00+08:00,6 PM 17 Jun - 6 PM 18 Jun,TL,Thundery Showers,25.0,33.0,60.0,95.0,10.0,25.0,SSE,1,2019-06-18T12:00:00+08:00,2019-06-18T18:00:00+08:00,Midday to 6 pm 18 Jun,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-17,2019-06-17,2019-06-17T23:21:18+08:00,2019-06-17T23:06:00+08:00,2019-06-18T00:00:00+08:00,2019-06-18T00:00:00+08:00,12 AM 18 Jun - 12 AM 18 Jun,TL,Thundery Showers,25.0,33.0,60.0,95.0,10.0,25.0,SSE,1,2019-06-18T18:00:00+08:00,2019-06-19T00:00:00+08:00,6 pm to Midnight 18 Jun,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-18,2019-06-18,2019-06-18T02:36:15+08:00,2019-06-18T02:22:00+08:00,2019-06-18T00:00:00+08:00,2019-06-19T00:00:00+08:00,12 AM 18 Jun - 12 AM 19 Jun,TL,Thundery Showers,25.0,33.0,60.0,95.0,10.0,25.0,SSE,1,2019-06-18T18:00:00+08:00,2019-06-19T00:00:00+08:00,6 pm to Midnight 18 Jun,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-18,2019-06-18,2019-06-18T02:51:14+08:00,2019-06-18T02:41:00+08:00,2019-06-18T00:00:00+08:00,2019-06-19T00:00:00+08:00,12 AM 18 Jun - 12 AM 19 Jun,TL,Thundery Showers,25.0,33.0,60.0,95.0,10.0,25.0,SSE,1,2019-06-18T18:00:00+08:00,2019-06-19T00:00:00+08:00,6 pm to Midnight 18 Jun,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
2019-06-18,2019-06-18,2019-06-18T03:51:15+08:00,2019-06-18T03:37:00+08:00,2019-06-18T00:00:00+08:00,2019-06-19T00:00:00+08:00,12 AM 18 Jun - 12 AM 19 Jun,TL,Thundery Showers,25.0,33.0,60.0,95.0,10.0,25.0,SSE,1,2019-06-18T18:00:00+08:00,2019-06-19T00:00:00+08:00,6 pm to Midnight 18 Jun,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2019_d_d60871bc3b7e3889672ed0f1d53e7fc0.csv
